name,method,rank,dockq_native,fnat_native,plddt,iptm,plddt_CA,A_plddt_CA,B_plddt_CA,ptm,A_ptm,B_ptm,A_iptm,B_iptm,conserved_dockq,conserved_fnat,ppi_num,conserved_ppi_num,saltbridge_num,hbond_num,pication_num,pistack_num,halogen_bond_num,md_rmsd,md_rmsf,md_rmsf_top1,md_rmsf_top3,md_rmsf_top5,md_contact,md_contact_top1,md_contact_top3,md_contact_top5,len_peptide,dssp_H,dssp_E,dssp_C,concact_ratio,predicted_fnat_native
4cy3,chai1_with_msa,3,0.968577,0.934783,96.309394,0.921352,97.97766,98.129142,92.877778,0.9810637831687928,0.9774729013442992,0.1976987868547439,0.1602552831172943,0.9213515520095824,0.981507,0.955401,8,7,0,7,1,0,0,2.327956,0.88964915,0.481706,0.55421394,0.6487409,7.303333,18.019,11.962,10.1456,9,3,0,6,0.888889,0.936281
4cy3,chai1_with_msa,4,0.963951,0.934783,96.299884,0.921434,97.969263,98.120363,92.882222,0.981049656867981,0.9774479866027832,0.1987021267414093,0.1609377712011337,0.9214340448379515,0.981531,0.955401,8,7,0,7,1,0,0,2.19828,0.7043956,0.427161,0.47666797,0.53975624,6.295333,16.952,10.556,9.0256,9,3,0,6,1.0,0.9156179
4j86,chai1_with_msa,0,0.95108,0.88,97.715795,0.832397,98.583987,98.688333,93.366667,0.983045220375061,0.9830707311630248,0.196820467710495,0.1376482844352722,0.832396924495697,0.933993,0.820328,11,10,1,10,0,0,0,2.444877,1.5105648,0.904548,0.95094544,1.1938264,5.4275,11.219,8.746,6.3736,6,4,0,2,0.833333,0.8429351
4j86,chai1_with_msa,1,0.943768,0.88,97.71472,0.841127,98.589183,98.6894,93.578333,0.9832633137702942,0.983256220817566,0.197759598493576,0.1393764019012451,0.8411274552345276,0.976507,0.942358,12,11,1,11,0,0,0,3.634793,1.0444683,0.75795,0.8295722,0.95818776,5.139167,9.958,8.181667,6.1324,6,4,0,2,0.833333,0.8565387
4j86,chai1_with_msa,2,0.95494,0.92,97.729554,0.842255,98.603007,98.703267,93.59,0.9833888411521912,0.9833622574806212,0.1990493535995483,0.1370563209056854,0.8422549962997437,0.969034,0.924506,12,12,1,11,0,0,0,2.197818,1.0220314,0.780234,0.8312497,0.9418707,5.3945,10.454,8.561333,6.4246,6,4,0,2,1.0,0.8948747
4j86,chai1_with_msa,3,0.962355,0.92,97.714278,0.8377,98.587614,98.6904,93.448333,0.9830495119094848,0.9830567240715028,0.196698397397995,0.1390547901391983,0.8377004861831665,0.95982,0.896687,11,10,1,10,0,0,0,2.058803,0.92136043,0.628191,0.7343553,0.8592688,5.457833,11.807,9.151667,6.5288,6,4,0,2,0.833333,0.87370014
4j86,chai1_with_msa,4,0.984299,1.0,97.705633,0.841251,98.58817,98.691367,93.428333,0.9833780527114868,0.9833495616912842,0.198005273938179,0.1377893090248108,0.8412505388259888,0.99417,1.0,11,9,1,10,0,0,0,2.995687,1.0038975,0.674729,0.8038761,0.9177488,5.559,8.744,7.984667,6.6222,6,4,0,2,1.0,0.9094551
4k0u,chai1_with_msa,0,0.538225,0.533333,80.365552,0.252016,82.979091,87.277158,55.758,0.8279927372932434,0.8895361423492432,0.1297312527894973,0.0124580189585685,0.2520162165164947,0.438304,0.400966,8,3,0,8,0,0,0,4.399263,1.4126934,0.700436,0.7697282,0.8677778,4.127267,8.754,7.993667,7.2702,15,13,0,2,0.866667,0.08422167
4k0u,chai1_with_msa,1,0.568795,0.577778,80.483647,0.272813,83.094,87.259158,56.714667,0.8300397396087646,0.8899837136268616,0.1298947781324386,0.0133253401145339,0.272813081741333,0.460852,0.444536,6,4,0,5,0,1,0,4.498733,1.7534887,0.918884,1.0874249,1.1999147,3.9998,8.836,8.091,7.3642,15,11,0,4,0.933333,0.1803725
4k0u,chai1_with_msa,2,0.267774,0.2,81.195134,0.299026,83.816545,87.556421,60.130667,0.8361721038818359,0.8896466493606567,0.1289620101451873,0.0133014731109142,0.2990258634090423,0.279515,0.223384,2,0,0,2,0,0,0,3.04658,1.6820792,0.919803,1.1125066,1.1883123,4.2568,10.456,8.113333,7.338,15,12,0,3,0.933333,0.06811335
4k0u,chai1_with_msa,3,0.492195,0.6,80.970279,0.299396,83.588727,87.702105,57.537333,0.8372719883918762,0.8912912607192993,0.1177921369671821,0.0142635712400078,0.2993955314159393,0.422761,0.522165,5,1,0,5,0,0,0,3.826876,1.4478606,0.915644,0.9633797,1.0032446,5.219733,12.393,10.351667,9.3618,15,9,0,6,1.0,0.13144967
4k0u,chai1_with_msa,4,0.351812,0.288889,80.051638,0.253578,82.679818,87.131053,54.488667,0.8241910934448242,0.8883982300758362,0.1302465796470642,0.0118022318929433,0.2535782754421234,0.299508,0.274454,5,1,2,3,0,0,0,7.046805,1.8719714,1.080843,1.201053,1.2783467,3.012,9.283,7.146333,6.3708,15,11,0,4,0.666667,0.049026035
4mn8,chai1_with_msa,0,0.912269,0.932432,92.483785,0.748112,95.460513,95.880329,80.287143,0.9254302382469176,0.9229837656021118,0.2161243557929992,0.2486663460731506,0.7481114864349365,0.911807,0.875732,16,13,2,14,0,0,0,4.820444,1.3706795,0.874761,0.94349366,0.9913312,4.48581,10.905,9.079333,8.5118,21,3,0,18,0.952381,0.7194587
4mn8,chai1_with_msa,1,0.928738,0.945946,92.476081,0.739284,95.455244,95.888103,79.810476,0.925849974155426,0.923650324344635,0.2120975703001022,0.2432793527841568,0.7392839789390564,0.925244,0.898408,22,16,3,19,0,0,0,2.96228,1.3451283,0.829161,0.88121873,0.9314022,5.534381,10.666,9.897,9.399,21,0,0,21,1.0,0.81312954
4mn8,chai1_with_msa,2,0.937944,0.959459,92.466162,0.748894,95.441346,95.875099,79.764286,0.9259880185127258,0.9234011173248292,0.2098488807678222,0.2465908229351043,0.7488940358161926,0.937283,0.904158,20,16,3,17,0,0,0,3.244188,1.2763768,0.823779,0.8804199,0.94033605,5.246095,11.563,10.091,9.2504,21,3,0,18,1.0,0.8834852
4mn8,chai1_with_msa,3,0.930715,0.959459,92.451301,0.744411,95.435538,95.862398,80.007619,0.9255577921867372,0.9229635000228882,0.2117195725440979,0.243609219789505,0.7444107532501221,0.926608,0.875336,16,10,2,14,0,0,0,3.342322,1.342055,0.821675,0.8817287,0.9302265,5.32681,10.495,9.599333,8.8428,21,4,0,17,1.0,0.8596554
4mn8,chai1_with_msa,4,0.919032,0.932432,92.447974,0.741879,95.42841,95.867905,79.54381,0.925287425518036,0.9228461980819702,0.2079620659351349,0.2399280667304992,0.7418789863586426,0.916849,0.859651,18,13,2,16,0,0,0,3.218353,1.3660443,0.79714,0.8935824,0.97473943,5.578476,11.233,10.036,9.4838,21,7,0,14,1.0,0.8391825
4piq,chai1_with_msa,0,0.964615,0.936508,96.274651,0.911614,97.875442,97.859706,98.167273,0.9842661023139954,0.983684778213501,0.1867625117301941,0.1981109827756881,0.9116140604019164,0.991103,0.981451,23,21,2,21,0,0,0,2.018273,0.9411453,0.47206,0.54814476,0.61019504,7.287909,12.946,11.254333,9.5502,11,0,0,11,1.0,0.94849104
4piq,chai1_with_msa,1,0.964789,0.936508,96.271716,0.911791,97.876279,97.858873,98.199091,0.9842063784599304,0.9835740327835084,0.186559185385704,0.1987936347723007,0.911791443824768,0.98698,0.970533,23,20,1,22,0,0,0,2.307917,0.77949584,0.452804,0.4968109,0.5599408,7.377273,13.658,11.599667,9.9902,11,0,0,11,1.0,0.92030066
4piq,chai1_with_msa,2,0.970279,0.952381,96.313368,0.912538,97.915349,97.899069,98.217273,0.9843280911445618,0.9837351441383362,0.1866420209407806,0.2000816017389297,0.9125375151634216,0.991166,0.981563,23,22,2,21,0,0,0,2.200032,1.115156,0.684979,0.72330683,0.78068495,7.287727,12.879,11.314667,10.0004,11,0,0,11,1.0,0.94617
4piq,chai1_with_msa,3,0.972455,0.952381,96.305747,0.91208,97.900186,97.883775,98.204545,0.9841787815093994,0.9835774302482604,0.1876156479120254,0.199392557144165,0.912079691886902,0.990913,0.981618,23,21,2,21,0,0,0,2.043837,0.75659585,0.491011,0.54128635,0.5818283,7.145,12.381,10.658667,9.338,11,0,0,11,1.0,0.9472679
4piq,chai1_with_msa,4,0.969073,0.952381,96.273316,0.911868,97.880512,97.863627,98.193636,0.9841948747634888,0.9835861921310424,0.1867532432079315,0.1985381245613098,0.9118680357933044,0.992844,0.988971,21,19,2,19,0,0,0,2.111398,0.93964064,0.522174,0.59139824,0.61944145,7.445273,13.31,11.655333,9.8824,11,0,0,11,1.0,0.94795716
4rs9,chai1_with_msa,0,0.539001,0.72973,83.41923,0.710378,87.223105,88.09883,79.341579,0.9004040956497192,0.90511292219162,0.1702495068311691,0.0733934119343757,0.7103775143623352,0.631221,0.785361,6,4,0,6,0,0,0,2.42693,1.2412236,0.764127,0.8637495,0.9012648,2.536421,6.579,6.490667,5.9664,19,17,0,2,0.631579,0.47811425
4rs9,chai1_with_msa,1,0.513675,0.702703,83.306993,0.706577,87.122,88.104386,78.280526,0.8992647528648376,0.9052032232284546,0.1690172702074051,0.0713450163602829,0.7065765857696533,0.74835,0.855092,10,7,0,10,0,0,0,2.30221,1.1148901,0.759297,0.7872569,0.8163506,2.991368,10.374,8.380333,7.2868,19,15,0,4,0.684211,0.6922575
4rs9,chai1_with_msa,2,0.488056,0.675676,83.093731,0.710201,86.934053,87.860936,78.592105,0.8973307013511658,0.9027243852615356,0.1698345690965652,0.0723323822021484,0.7102012634277344,0.699869,0.747164,5,4,0,5,0,0,0,2.992426,1.1083506,0.715474,0.7769411,0.8167717,2.522368,8.088,7.254333,6.318,19,15,0,4,0.631579,0.4207095
4rs9,chai1_with_msa,3,0.498088,0.675676,83.380167,0.709607,87.194105,88.155263,78.543684,0.8993292450904846,0.9049614667892456,0.1692937761545181,0.0720483660697937,0.709606945514679,0.723521,0.845015,7,4,0,7,0,0,0,2.451914,1.1298033,0.747374,0.76885694,0.8047925,3.171632,8.838,8.699333,7.6552,19,15,0,4,0.631579,0.59909856
4rs9,chai1_with_msa,4,0.548036,0.783784,83.381025,0.711997,87.196474,88.090409,79.151053,0.8999311327934265,0.9046515226364136,0.1694861501455307,0.0729842409491539,0.711997389793396,0.720607,0.874842,8,7,0,8,0,0,0,2.335321,1.2175777,0.698812,0.8103741,0.84981644,3.040789,8.158,7.198,6.8738,19,17,0,2,0.736842,0.66802835
4tzm,chai1_with_msa,0,0.95985,0.975309,90.619286,0.874501,93.217778,93.21682,93.235385,0.9459618330001832,0.9431334733963012,0.1525701284408569,0.1641173064708709,0.8745010495185852,0.975838,0.982064,19,19,0,19,0,0,0,,,,,,,,,,13,0,0,13,1.0,0.9509618
4tzm,chai1_with_msa,1,0.955994,0.938272,90.963966,0.877508,93.574286,93.607406,92.965385,0.9509667158126832,0.9485053420066832,0.1510955393314361,0.1615461111068725,0.8775076270103455,0.963572,0.94981,18,15,0,17,1,0,0,,,,,,,,,,13,0,0,13,1.0,0.9280712
4tzm,chai1_with_msa,2,0.950479,0.925926,90.620307,0.874498,93.230595,93.232343,93.198462,0.9459104537963868,0.9430916905403136,0.1516076326370239,0.1623343825340271,0.8744975924491882,0.954085,0.915118,18,17,0,17,1,0,0,,,,,,,,,,13,0,0,13,1.0,0.91226804
4tzm,chai1_with_msa,3,0.944711,0.950617,90.807298,0.878462,93.429325,93.440335,93.226923,0.9519862532615662,0.9495654106140136,0.152472585439682,0.1625743508338928,0.8784618973731995,0.970823,0.958861,20,20,0,19,1,0,0,,,,,,,,,,13,0,0,13,1.0,0.9336885
4tzm,chai1_with_msa,4,0.940779,0.925926,90.954883,0.878596,93.557698,93.598368,92.81,0.9516061544418336,0.9492397308349608,0.1502379924058914,0.1600801050662994,0.8785960078239441,0.963975,0.946969,19,18,0,18,1,0,0,,,,,,,,,,13,0,0,13,1.0,0.9254471
4w50,chai1_with_msa,0,0.942729,0.9375,93.361891,0.906688,95.760476,95.830395,94.729167,0.9655439853668212,0.9647073149681092,0.221416026353836,0.1478229463100433,0.9066880345344543,0.978464,0.989579,6,6,0,6,0,0,0,1.549619,1.0968243,0.465422,0.5351266,0.6032897,5.814,11.371,10.089667,8.875,12,0,4,8,1.0,0.9105797
4w50,chai1_with_msa,1,0.944557,0.9375,93.330558,0.906627,95.714974,95.781751,94.73,0.9659757018089294,0.9651501178741456,0.2209928035736084,0.1475219577550888,0.9066274166107178,0.970865,0.963408,6,6,0,6,0,0,0,2.449913,0.9497886,0.49014,0.5505449,0.5978791,5.517667,11.371,9.841667,8.6978,12,0,4,8,1.0,0.85959244
4w50,chai1_with_msa,2,0.94167,0.916667,93.326021,0.907245,95.71455,95.781921,94.720833,0.9653618335723876,0.9645729064941406,0.2217618376016616,0.1470215320587158,0.9072447419166564,0.972342,0.958204,5,4,0,5,0,0,0,2.272014,0.9777512,0.500358,0.55114174,0.63456726,5.2645,11.58,9.639333,8.3546,12,0,4,8,1.0,0.86452705
4w50,chai1_with_msa,3,0.924206,0.895833,93.17503,0.906498,95.56672,95.631243,94.615,0.9652830362319946,0.9644474983215332,0.2218297570943832,0.1468977928161621,0.906497597694397,0.966439,0.958204,5,4,0,5,0,0,0,2.312881,1.0803702,0.527195,0.59630424,0.65915954,5.0245,11.433,9.562,8.3086,12,0,4,8,1.0,0.8553015
4w50,chai1_with_msa,4,0.950464,0.958333,93.141293,0.906763,95.53709,95.596158,94.665833,0.965768575668335,0.9649036526679992,0.2219172865152359,0.1481646001338958,0.9067631363868712,0.98516,0.994681,6,6,0,6,0,0,0,1.548554,0.90771383,0.487273,0.5474436,0.6165541,5.521,11.045,9.876,8.5276,12,0,4,8,1.0,0.9229369
4x3h,chai1_with_msa,0,0.988996,1.0,98.381673,0.950053,98.669659,98.670127,98.665556,0.9691042900085448,0.9641473293304444,0.2597943544387817,0.2505120635032654,0.950053334236145,0.996387,1.0,13,13,2,10,0,1,0,3.017152,1.2727106,0.938839,0.9829612,1.0901034,8.210778,15.911,12.650667,11.1408,9,0,0,9,0.888889,0.9815695
4x3h,chai1_with_msa,1,0.989281,1.0,98.384462,0.950173,98.677386,98.679114,98.662222,0.9692533016204834,0.9642252922058104,0.2594983875751495,0.2503317296504974,0.9501727819442748,0.9973,1.0,12,12,3,8,0,1,0,3.590483,1.106545,0.714348,0.75309867,0.83889735,8.284556,15.79,12.697,11.2906,9,0,0,9,0.888889,0.98210424
4x3h,chai1_with_msa,2,0.988445,1.0,98.380412,0.949988,98.67,98.670633,98.664444,0.9691265821456908,0.964171588420868,0.2599372863769531,0.2504036128520965,0.9499882459640504,0.99743,1.0,12,12,2,9,0,1,0,2.815854,1.1106604,0.75633,0.7869864,0.934996,8.167111,15.512,12.838,11.2498,9,0,0,9,0.888889,0.98801935
4x3h,chai1_with_msa,3,0.986751,1.0,98.348433,0.949731,98.648409,98.647848,98.653333,0.9691509008407592,0.9641166925430298,0.2600389122962951,0.2499438822269439,0.9497309327125548,0.996854,1.0,13,13,3,9,0,1,0,3.666727,1.1358799,0.692895,0.8248984,0.94347745,7.869778,14.977,12.728667,10.924,9,0,0,9,0.888889,0.9743608
4x3h,chai1_with_msa,4,0.98641,1.0,98.383094,0.950016,98.674545,98.676329,98.658889,0.969222903251648,0.9642960429191588,0.2593902349472046,0.2501176297664642,0.9500155448913574,0.996491,1.0,15,14,3,11,0,1,0,3.591187,1.2338142,0.727613,0.8125085,0.94862443,8.196889,16.055,12.892,11.1464,9,0,0,9,0.888889,0.97837913
4xal,chai1_with_msa,0,0.179747,0.296296,58.281925,0.059705,60.280417,61.587889,40.668333,0.326137900352478,0.334383875131607,0.1384377181529998,0.0025413809344172,0.0597046501934528,0.282597,0.31197,9,4,1,8,0,0,0,2.57464,1.0404811,0.75702,0.85361844,0.92504615,7.992167,12.272,10.063,8.8638,6,0,0,6,1.0,-0.019304836
4xal,chai1_with_msa,1,0.107018,0.148148,58.036662,0.060578,59.981354,61.286111,40.41,0.3221936225891113,0.3301235735416412,0.1448712646961212,0.0025357760023325,0.0605775825679302,0.320335,0.388153,9,5,1,8,0,0,0,7.995691,1.5043427,1.004608,1.2780174,1.4228343,5.680833,9.54,8.395667,6.4752,6,0,0,6,1.0,0.038320456
4xal,chai1_with_msa,2,0.02762,0.0,59.54568,0.062117,61.493854,62.843,41.256667,0.3434039354324341,0.3515165150165558,0.1473580151796341,0.0038195778615772,0.0621170848608017,0.186273,0.303187,10,4,1,9,0,0,0,4.730834,1.0839118,0.814796,0.86550015,0.9844936,6.229667,7.91,7.418667,6.826,6,0,0,6,1.0,-0.0074007055
4xal,chai1_with_msa,3,0.03303,0.0,59.469139,0.063131,61.486979,62.861556,40.868333,0.3482868671417236,0.3572949767112732,0.145817220211029,0.0029965464491397,0.0631308406591415,0.275464,0.239402,8,4,1,7,0,0,0,9.600047,1.6243342,1.233086,1.5116158,1.5773327,2.326333,3.45,3.025333,2.588,6,0,0,6,1.0,0.031462494
4xal,chai1_with_msa,4,0.12804,0.222222,59.412934,0.064376,61.413229,62.777111,40.955,0.3468562364578247,0.3555385172367096,0.1440635621547699,0.0032654455862939,0.0643756762146949,0.24474,0.337547,10,4,0,10,0,0,0,3.415955,1.1482922,0.850679,0.98872447,1.0603718,8.094667,10.462,9.507,8.7706,6,0,0,6,1.0,-0.02120569
4xob,chai1_with_msa,0,0.73329,0.94186,88.237933,0.662271,89.773356,89.661111,92.182308,0.7405017614364624,0.7460334300994873,0.1776391118764877,0.1458483785390854,0.6622709035873413,0.866831,0.991667,25,24,2,23,0,0,0,3.700497,2.060231,1.169682,1.2663747,1.4894682,9.729538,15.521,14.373333,13.18,13,0,0,13,1.0,0.97016454
4xob,chai1_with_msa,1,0.828555,0.953488,88.259387,0.658062,89.790856,89.687097,92.017692,0.7374780774116516,0.7432243824005127,0.1776480376720428,0.1451702564954757,0.6580623984336853,0.926775,0.98895,26,24,2,24,0,0,0,3.082576,1.0850571,0.699585,0.75360274,0.8219541,9.794462,15.298,14.166667,13.2052,13,0,0,13,1.0,0.96491253
4xob,chai1_with_msa,2,0.818193,0.94186,88.366763,0.662873,89.897808,89.792796,92.151538,0.7407249808311462,0.7463990449905396,0.1776865422725677,0.1446764320135116,0.6628731489181519,0.895305,0.975092,23,22,1,22,0,0,0,3.986114,1.9766171,1.177906,1.2073566,1.3690168,9.542308,15.113,14.068667,13.0126,13,0,0,13,1.0,0.95958805
4xob,chai1_with_msa,3,0.769442,0.94186,88.291138,0.656321,89.825103,89.720215,92.076154,0.7391926646232605,0.7450279593467712,0.1780166178941726,0.1451536267995834,0.6563211679458618,0.917652,0.98895,26,25,2,24,0,0,0,2.911352,2.0809503,1.350789,1.4298477,1.5914469,9.490692,15.504,13.941333,12.8776,13,0,0,13,1.0,0.9623306
4xob,chai1_with_msa,4,0.841692,0.94186,88.227961,0.657701,89.760377,89.658961,91.936923,0.7374879121780396,0.7432934641838074,0.1775514930486679,0.1445214450359344,0.6577006578445435,0.910347,0.98895,24,23,2,22,0,0,0,3.548529,1.2691805,0.826902,0.8906153,0.9625205,9.616231,15.382,14.042333,13.036,13,0,0,13,1.0,0.9757786
4z2o,chai1_with_msa,0,0.855346,0.933333,92.392734,0.738986,93.826304,94.74748,83.190909,0.9550496339797974,0.9578511714935304,0.1425684094429016,0.0882503390312194,0.7389857769012451,0.949267,0.964419,9,9,0,9,0,0,0,3.796658,0.7637987,0.479086,0.5903868,0.64113194,5.747,12.134,8.472,7.364,11,0,0,11,1.0,0.88770354
4z2o,chai1_with_msa,1,0.80766,0.888889,92.42428,0.739186,93.855797,94.771102,83.288182,0.955131769180298,0.9578981399536132,0.1426897943019867,0.0878799706697464,0.7391861081123352,0.892756,0.859875,9,8,0,9,0,0,0,2.998506,0.80271757,0.460185,0.60005146,0.650682,5.138818,11.016,7.89,7.0004,11,0,2,9,1.0,0.6135175
4z2o,chai1_with_msa,2,0.875139,0.955556,92.415556,0.739326,93.871304,94.726378,83.999091,0.9546569585800172,0.9570465683937072,0.1427976042032241,0.0884615331888198,0.7393264174461365,0.925892,0.953864,7,7,0,7,0,0,0,4.198108,0.9538254,0.616377,0.7134237,0.75128525,5.206,10.85,7.514,6.6446,11,0,0,11,1.0,0.88869274
4z2o,chai1_with_msa,3,0.849688,0.888889,92.444058,0.738802,93.90058,94.763307,83.94,0.9550410509109496,0.9574216604232788,0.1429490149021148,0.0902572944760322,0.7388019561767578,0.940223,0.94902,10,9,0,10,0,0,0,3.625321,0.7991321,0.468814,0.61736625,0.67100513,5.635,11.711,8.432,7.328,11,0,0,11,1.0,0.87652534
4z2o,chai1_with_msa,4,0.846028,0.888889,92.438889,0.737584,93.86913,94.789134,83.247273,0.9553096890449524,0.9581312537193298,0.1425210833549499,0.0882109552621841,0.7375842928886414,0.939798,0.919314,10,9,0,10,0,0,0,3.676378,0.8056974,0.504347,0.5946739,0.6453929,6.145455,11.972,9.13,8.3198,11,0,2,9,1.0,0.5977034
5a29,chai1_with_msa,0,0.076805,0.075758,72.666777,0.153547,75.57311,77.030456,31.205,0.8651705980300903,0.8823618292808533,0.0413611456751823,0.0018065741751343,0.1535468846559524,0.079924,0.043756,11,0,1,7,2,1,0,2.417926,2.2953799,1.207276,1.3365208,1.4549379,5.559556,10.847,9.958333,8.8244,18,0,0,18,1.0,0.053345382
5a29,chai1_with_msa,1,0.150534,0.106061,72.554623,0.152805,75.449488,76.898522,31.334444,0.8651897311210632,0.8821113109588623,0.0405572839081287,0.0018450411735102,0.152805209159851,0.145463,0.123626,15,0,0,14,0,1,0,3.384172,1.7394042,0.937719,0.9956503,1.0659221,5.390833,11.647,10.195667,9.312,18,3,0,15,0.944444,0.09114963
5a29,chai1_with_msa,2,0.259917,0.151515,72.3394,0.160049,75.237721,76.682755,31.244444,0.8664854168891907,0.8834460973739624,0.0417952127754688,0.0021008364856243,0.1600485742092132,0.16513,0.112486,23,1,3,18,0,2,0,2.241859,1.4799464,0.783451,0.8066147,0.8327119,8.904778,12.808,11.676,11.3374,18,6,0,12,1.0,0.0680583
5a29,chai1_with_msa,3,0.257247,0.166667,72.279184,0.160857,75.177085,76.649872,30.338889,0.8646141290664673,0.882245659828186,0.0404976233839988,0.0026822839863598,0.1608574539422989,0.222787,0.198446,17,1,1,12,2,2,0,3.601581,1.3366904,0.921243,0.94359905,0.9636509,7.565389,14.386,12.836667,11.6412,18,3,0,15,1.0,0.056401253
5a29,chai1_with_msa,4,0.188629,0.090909,72.236966,0.158271,75.115919,76.577245,30.626667,0.864220917224884,0.8821356892585754,0.0408562198281288,0.0028475041035562,0.1582705676555633,0.208794,0.190558,20,0,3,15,1,1,0,2.546114,1.9975104,1.080516,1.0941715,1.1907945,8.410778,13.967,12.546,11.8142,18,4,0,14,1.0,0.05196411
5frs,chai1_with_msa,0,0.5425,0.541667,87.016817,0.457337,90.256023,91.132024,55.370588,0.8841931223869324,0.89336097240448,0.0661038234829902,0.0220302827656269,0.4573373198509216,0.705291,0.69935,7,5,1,6,0,0,0,4.205383,1.4598726,1.059632,1.0734607,1.135877,3.759235,8.019,7.185667,6.2862,17,5,0,12,0.941176,0.6516467
5frs,chai1_with_msa,1,0.60434,0.625,86.965738,0.458662,90.208934,91.077666,55.612941,0.8836517930030823,0.8928882479667664,0.0685835480690002,0.0223025027662515,0.4586617350578308,0.764358,0.761229,5,4,1,4,0,0,0,3.324866,1.7022885,1.194269,1.221198,1.2748325,5.150294,9.763,9.049,8.4398,17,0,0,17,1.0,0.7716441
5frs,chai1_with_msa,2,0.691511,0.729167,87.012227,0.453906,90.247579,91.121093,55.461176,0.885067343711853,0.8942133784294128,0.0683688670396804,0.0219488721340894,0.453906238079071,0.750855,0.740678,10,5,1,9,0,0,0,3.550138,1.7189429,1.357182,1.3937699,1.4357893,4.241882,8.236,7.712,7.006,17,3,0,14,1.0,0.8296304
5frs,chai1_with_msa,3,0.557566,0.5625,86.992189,0.457383,90.235346,91.114771,55.213529,0.8848505616188049,0.8941018581390381,0.0649728327989578,0.0215911529958248,0.4573830664157867,0.733009,0.660354,8,6,2,6,0,0,0,5.125453,1.539444,1.055683,1.1426674,1.2026069,3.386529,7.72,7.324333,6.373,17,0,0,17,0.941176,0.75037956
5frs,chai1_with_msa,4,0.561544,0.5625,86.980224,0.460342,90.215058,91.095643,55.147059,0.8844799995422363,0.893645167350769,0.065348744392395,0.0216087307780981,0.4603418111801147,0.786025,0.780393,11,7,3,8,0,0,0,4.180195,1.625345,1.222194,1.2791847,1.3216622,3.464235,6.94,6.45,5.9868,17,0,0,17,0.941176,0.7716649
5fxc,chai1_with_msa,0,0.148354,0.318182,96.741411,0.662606,97.932435,98.08933,92.075,0.8276655077934265,0.831516444683075,0.2282194942235946,0.1386701762676239,0.6626063585281372,0.913101,1.0,0,0,0,0,0,0,0,7.06807,1.5558668,1.336443,1.442533,1.5059822,1.759833,3.555,2.608,2.03,6,0,0,6,0.666667,0.396271
5fxc,chai1_with_msa,1,0.148019,0.272727,96.683643,0.65476,97.881739,98.04067,91.948333,0.8231675624847412,0.8273561000823975,0.2266900986433029,0.1399203091859817,0.654760479927063,0.918897,0.928571,0,0,0,0,0,0,0,7.516342,2.4869328,1.98579,2.1838992,2.3902633,2.815833,4.651,3.892667,3.138,6,0,0,6,0.666667,0.4278763
5fxc,chai1_with_msa,2,0.154598,0.318182,96.711588,0.661731,97.908826,98.064375,92.101667,0.8280498385429382,0.8320062756538391,0.2283968180418014,0.140934407711029,0.6617308855056763,0.936683,1.0,0,0,0,0,0,0,0,9.803855,2.0648344,1.748414,1.9047676,2.0044007,2.155667,4.162,2.974333,2.5046,6,0,0,6,0.666667,0.3978617
5fxc,chai1_with_msa,3,0.167291,0.272727,96.606301,0.636773,97.814043,97.973973,91.843333,0.8112149238586426,0.8161368370056152,0.2270266711711883,0.1398090869188308,0.6367731094360352,0.876147,0.928571,0,0,0,0,0,0,0,10.946159,2.1585245,1.723118,1.9167871,2.096126,2.405,3.386,3.086667,2.7212,6,0,0,6,0.666667,0.37060308
5fxc,chai1_with_msa,4,0.157793,0.272727,96.635993,0.651688,97.84487,98.004286,91.893333,0.822561502456665,0.8268879652023315,0.2290268093347549,0.1421269476413726,0.651687741279602,0.915343,0.928571,0,0,0,0,0,0,0,7.195129,1.9347166,1.599882,1.6917967,1.829407,2.745333,5.022,3.773333,3.0012,6,0,0,6,0.666667,0.4032691
5gr9,chai1_with_msa,0,0.941369,0.92,93.399711,0.770681,95.990478,96.272756,81.994167,0.9428723454475404,0.9417967796325684,0.119922898709774,0.0792421698570251,0.7706809043884277,0.969128,0.947171,9,9,0,9,0,0,0,,,,,,,,,,12,0,0,12,1.0,0.89684916
5gr9,chai1_with_msa,1,0.938709,0.9,93.397196,0.77381,96.002224,96.274134,82.52,0.9428638219833374,0.941762149333954,0.1205181777477264,0.0816780254244804,0.773809552192688,0.963072,0.923476,9,9,0,9,0,0,0,,,,,,,,,,12,0,0,12,1.0,0.8893305
5gr9,chai1_with_msa,2,0.942749,0.96,93.394754,0.767397,95.993789,96.267176,82.438333,0.9426807761192322,0.941572368144989,0.1206442192196846,0.0819258615374565,0.7673969268798828,0.960106,0.927813,8,7,0,8,0,0,0,,,,,,,,,,12,0,0,12,1.0,0.88369334
5gr9,chai1_with_msa,3,0.937241,0.92,93.411383,0.770904,96.007743,96.283563,82.331667,0.9429669976234436,0.9419002532958984,0.1194012314081192,0.0804986283183097,0.770904004573822,0.968226,0.942919,9,8,0,9,0,0,0,,,,,,,,,,12,0,0,12,1.0,0.8948225
5gr9,chai1_with_msa,4,0.941141,0.96,93.38475,0.769093,95.989077,96.262538,82.43,0.9428833723068236,0.9418038725852966,0.1205809414386749,0.0804891586303711,0.7690927982330322,0.974436,0.979996,9,7,0,9,0,0,0,,,,,,,,,,12,0,0,12,1.0,0.9292543
